[34mWARNING (RDBSniffer): "ComHandler::createClientPort: could not open client port 48185 to <Tc2Sensor>"
[0m[34mWARNING (RDBSniffer): "ComHandler::createClientPort: could not open client port 48185 to <Tc2Sensor>"
[0m[34mWARNING (RDBSniffer): "ComHandler::createClientPort: could not open client port 48185 to <Tc2Sensor>"
[0m[34mWARNING (RDBSniffer): "ComHandler::createClientPort: could not open client port 48185 to <Tc2Sensor>"
[0m[34mWARNING (RDBSniffer): "ComHandler::createClientPort: could not open client port 48185 to <Tc2Sensor>"
[0m                simTime,               simFrame,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,
+9.9999997764825821e-03,                      2,                     +3,                      1,                      5,                    0x7,          New Character,+9.3116760253906250e+00,+3.5977066040039062e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.7429205322265625e+02,+2.7065353393554688e+02,+1.9508388373141116e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-8.3267213775229774e+00,-1.3598633116453136e+01,+1.1999988824128856e+01,-6.0178527832031250e+02,-0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-8.3267215636397088e+02,-1.3598633420406281e+03,+1.1999989092349515e+03,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +4,                      1,                      5,                    0x7,        New Character01,+1.1265129089355469e+01,+3.6569915771484375e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0253228759765625e+02,+2.7016241455078125e+02,+2.1442421236286503e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-3.6010742992402833e-01,-5.2490235548248192e+00,+1.1999988824128856e+01,+9.6239929199218750e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-3.6010743797305686e+01,-5.2490236721496410e+02,+1.1999989092349515e+03,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +1,                      1,                      1,                    0x6,              MovingCar,+4.3000001907348633e+00,+1.7760000228881836e+00,+1.4229999780654907e+00,+1.3170000314712524e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.8823200000000000e+01,+2.4611100000000001e+03,+9.5000000000000000e+00,+2.2050139904022217e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                  +1209,                      5,                      0,                    0x1,  BldResSingle02Fen.flt,+2.4032295227050781e+02,+3.7167779541015625e+02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.2016147613525391e+02,+4.1416110229492188e+02,+4.1259148527409131e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,                  +1218,                      5,                      0,                    0x1,       SgPoleSign01.flt,+1.2175369262695312e+00,+6.7401428222656250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+7.8834182739257812e+01,+2.8524307250976562e+02,+2.3676213905336112e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,
+1.9999999552965164e-02,                      3,                     +3,                      1,                      5,                    0x7,          New Character,+9.3117980957031250e+00,+3.5977111816406250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.7428179931640625e+02,+2.7065347290039062e+02,+1.9508301409422803e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-2.6321411721141899e-02,-2.4414063045696835e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+8.3004001513302364e+02,+1.3574219356814888e+03,-1.1999989092349515e+03,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +4,                      1,                      5,                    0x7,        New Character01,+1.1264961242675781e+01,+3.6569778442382812e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0254212951660156e+02,+2.7016253662109375e+02,+2.1442355416919085e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,+1.9073486754450652e-02,+2.4414063045696835e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+3.7918092515383314e+01,+5.2734377357410347e+02,-1.1999989092349515e+03,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +1,                      1,                      1,                    0x6,              MovingCar,+4.3000001907348633e+00,+1.7760000228881836e+00,+1.4229999780654907e+00,+1.3170000314712524e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.8823200000000000e+01,+2.4611100000000001e+03,+9.5000000000000000e+00,+2.2050139904022217e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                  +1209,                      5,                      0,                    0x1,  BldResSingle02Fen.flt,+2.4032295227050781e+02,+3.7167779541015625e+02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.2016147613525391e+02,+4.1416110229492188e+02,+4.1259148527409131e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,                  +1218,                      5,                      0,                    0x1,       SgPoleSign01.flt,+1.2175369262695312e+00,+6.7401428222656250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+7.8834182739257812e+01,+2.8524307250976562e+02,+2.3676213905336112e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,
+2.9999999329447746e-02,                      4,                     +3,                      1,                      5,                    0x7,          New Character,+9.3119812011718750e+00,+3.5976943969726562e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.7426489257812500e+02,+2.7065362548828125e+02,+1.9508341375536830e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-5.2642823442283798e-02,-2.4414063045696835e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-2.6321412309471310e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +4,                      1,                      5,                    0x7,        New Character01,+1.1264617919921875e+01,+3.6569564819335938e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0256195068359375e+02,+2.7016271972656250e+02,+2.1442216918447670e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,+3.8909912979079329e-02,+4.8828126091393670e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+1.9836426668007365e+00,+2.4414063591393682e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +1,                      1,                      1,                    0x6,              MovingCar,+4.3000001907348633e+00,+1.7760000228881836e+00,+1.4229999780654907e+00,+1.3170000314712524e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.8823200000000000e+01,+2.4611100000000001e+03,+9.5000000000000000e+00,+2.2050139904022217e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                  +1209,                      5,                      0,                    0x1,  BldResSingle02Fen.flt,+2.4032295227050781e+02,+3.7167779541015625e+02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.2016147613525391e+02,+4.1416110229492188e+02,+4.1259148527409131e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,                  +1218,                      5,                      0,                    0x1,       SgPoleSign01.flt,+1.2175598144531250e+00,+6.7401428222656250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+7.8834197998046875e+01,+2.8524307250976562e+02,+2.3676213905336112e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,
+3.9999999105930328e-02,                      5,                     +3,                      1,                      5,                    0x7,          New Character,+9.3122863769531250e+00,+3.5976837158203125e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.7423767089843750e+02,+2.7065368652343750e+02,+1.9508294422003271e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-7.8964235163425697e-02,-4.8828126091393670e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-2.6321412309471310e+00,-2.4414063591393682e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +4,                      1,                      5,                    0x7,        New Character01,+1.1263992309570312e+01,+3.6569168090820312e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0259163665771484e+02,+2.7016302490234375e+02,+2.1442012639360030e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,+5.7983399733529985e-02,+7.3242189137090505e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+1.9073487180776316e+00,+2.4414063591393682e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +1,                      1,                      1,                    0x6,              MovingCar,+4.3000001907348633e+00,+1.7760000228881836e+00,+1.4229999780654907e+00,+1.3170000314712524e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.8823200000000000e+01,+2.4611100000000001e+03,+9.5000000000000000e+00,+2.2050139904022217e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                  +1209,                      5,                      0,                    0x1,  BldResSingle02Fen.flt,+2.4032295227050781e+02,+3.7167779541015625e+02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.2016147613525391e+02,+4.1416110229492188e+02,+4.1259148527409131e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,                  +1218,                      5,                      0,                    0x1,       SgPoleSign01.flt,+1.2175598144531250e+00,+6.7401428222656250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+7.8834197998046875e+01,+2.8524307250976562e+02,+2.3676213905336112e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,
+4.9999998882412910e-02,                      6,                     +3,                      1,                      5,                    0x7,          New Character,+9.3125610351562500e+00,+3.5976516723632812e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.7420376586914062e+02,+2.7065399169921875e+02,+1.9508376300648429e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-1.0566711661965661e-01,-4.8828126091393670e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-2.6702882053086840e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +4,                      1,                      5,                    0x7,        New Character01,+1.1263351440429688e+01,+3.6568969726562500e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0262442779541016e+02,+2.7016317749023438e+02,+2.1441636592240457e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,+7.7056886487980633e-02,+7.3242189137090505e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+1.9073487180776310e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +1,                      1,                      1,                    0x6,              MovingCar,+4.3000001907348633e+00,+1.7760000228881836e+00,+1.4229999780654907e+00,+1.3170000314712524e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.8823200000000000e+01,+2.4611100000000001e+03,+9.5000000000000000e+00,+2.2050139904022217e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                  +1209,                      5,                      0,                    0x1,  BldResSingle02Fen.flt,+2.4032295227050781e+02,+3.7167779541015625e+02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.2016147613525391e+02,+4.1416110229492188e+02,+4.1259148527409131e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,                  +1218,                      5,                      0,                    0x1,       SgPoleSign01.flt,+1.2175598144531250e+00,+6.7401428222656250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+7.8834197998046875e+01,+2.8524307250976562e+02,+2.3676213905336112e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,
+5.9999998658895493e-02,                      7,                     +3,                      1,                      5,                    0x7,          New Character,+9.3129882812500000e+00,+3.5976226806640625e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.7415963745117188e+02,+2.7065417480468750e+02,+1.9508369519155309e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-1.3160705860570951e-01,-7.3242189137090505e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-2.5939942565855798e+00,-2.4414063591393682e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +4,                      1,                      5,                    0x7,        New Character01,+1.1262420654296875e+01,+3.6568344116210938e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0267388916015625e+02,+2.7016366577148438e+02,+2.1441293992993860e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,+9.6893312712609314e-02,+1.2207031522848417e-01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+1.9836426668007370e+00,+4.8828127182787364e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +1,                      1,                      1,                    0x6,              MovingCar,+4.3000001907348633e+00,+1.7760000228881836e+00,+1.4229999780654907e+00,+1.3170000314712524e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.8823200000000000e+01,+2.4611100000000001e+03,+9.5000000000000000e+00,+2.2050139904022217e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                  +1209,                      5,                      0,                    0x1,  BldResSingle02Fen.flt,+2.4032295227050781e+02,+3.7167779541015625e+02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.2016147613525391e+02,+4.1416110229492188e+02,+4.1259148527409131e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,                  +1218,                      5,                      0,                    0x1,       SgPoleSign01.flt,+1.2175598144531250e+00,+6.7401428222656250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+7.8834197998046875e+01,+2.8524307250976562e+02,+2.3676213905336112e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,
+6.9999998435378075e-02,                      8,                     +3,                      1,                      5,                    0x7,          New Character,+9.3134460449218750e+00,+3.5975723266601562e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.7410888671875000e+02,+2.7065460205078125e+02,+1.9508489840566114e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-1.5792847032685139e-01,-7.3242189137090505e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-2.6321412309471297e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +4,                      1,                      5,                    0x7,        New Character01,+1.1261253356933594e+01,+3.6567626953125000e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0273321533203125e+02,+2.7016427612304688e+02,+2.1440885764908334e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,+1.1596679946705997e-01,+1.4648437827418101e-01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+1.9073487180776316e+00,+2.4414063591393682e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +1,                      1,                      1,                    0x6,              MovingCar,+4.3000001907348633e+00,+1.7760000228881836e+00,+1.4229999780654907e+00,+1.3170000314712524e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.8823200000000000e+01,+2.4611100000000001e+03,+9.5000000000000000e+00,+2.2050139904022217e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                  +1209,                      5,                      0,                    0x1,  BldResSingle02Fen.flt,+2.4032295227050781e+02,+3.7167779541015625e+02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.2016147613525391e+02,+4.1416110229492188e+02,+4.1259148527409131e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,                  +1218,                      5,                      0,                    0x1,       SgPoleSign01.flt,+1.2175598144531250e+00,+6.7401428222656250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+7.8834197998046875e+01,+2.8524307250976562e+02,+2.3676213905336112e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,
+7.9999998211860657e-02,                      9,                     +3,                      1,                      5,                    0x7,          New Character,+9.3140258789062500e+00,+3.5975296020507812e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.7404788208007812e+02,+2.7065496826171875e+02,+1.9508523495619450e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,-1.8424988204799331e-01,-9.7656252182787340e-02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-2.6321412309471328e+00,-2.4414063591393682e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +4,                      1,                      5,                    0x7,        New Character01,+1.1260078430175781e+01,+3.6567062377929688e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0279571533203125e+02,+2.7016473388671875e+02,+2.1440305905356183e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,+1.3504028622151062e-01,+1.4648437827418101e-01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,+1.9073487180776316e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                     +1,                      1,                      1,                    0x6,              MovingCar,+4.3000001907348633e+00,+1.7760000228881836e+00,+1.4229999780654907e+00,+1.3170000314712524e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.8823200000000000e+01,+2.4611100000000001e+03,+9.5000000000000000e+00,+2.2050139904022217e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x3,                      0,                      0,-0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      0,                      0,                  +1209,                      5,                      0,                    0x1,  BldResSingle02Fen.flt,+2.4032295227050781e+02,+3.7167779541015625e+02,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.2016147613525391e+02,+4.1416110229492188e+02,+4.1259148527409131e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,                  +1218,                      5,                      0,                    0x1,       SgPoleSign01.flt,+1.2175598144531250e+00,+6.7401428222656250e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+7.8834197998046875e+01,+2.8524307250976562e+02,+2.3676213905336112e+01,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,                    0x1,                      6,                      0,
